DateTime,heii_qu,heii_qd,heni_qu,isli_qu
4/26/1981,6855.55,5420,76.42,1286.71
4/27/1981,8479.09,7190,130.83,1220.47
4/28/1981,8591.86,7520,32,1023.25
4/29/1981,8696.55,5840,81.42,529.87
4/30/1981,9887.87,7060,81.42,841.45
5/1/1981,10838.27,7660,81.42,971.01
5/2/1981,12471.4,9330,136.83,772.23
5/3/1981,13408.83,11100,-114.25,702.75
5/4/1981,11783.68,12700,192.25,937.84
5/5/1981,10916.57,12700,5.58,1629.13
5/6/1981,10888.82,12000,107.42,942.29
5/7/1981,10696,11800,112.42,1273.91
5/8/1981,10052.52,11200,13.58,920.25
5/9/1981,8908.39,10200,57,781.69
5/10/1981,7387.22,8820,207.25,1165.67
5/11/1981,8718.88,8870,87,812.68
5/12/1981,8352.07,9100,-4.83,763.17
5/13/1981,7857.6,10900,-67.25,624.18
5/14/1981,6848.64,10900,80,803.78
5/15/1981,9050.85,10400,144.42,1027.18
5/16/1981,9014.01,8340,72.58,729.92
5/17/1981,10133.39,8370,-41.25,758.08
5/18/1981,9251.95,8320,100,652.56
5/19/1981,10331.56,8570,151.42,861.13
5/20/1981,10595.14,12000,48.58,773.83
5/21/1981,15451.88,13500,200.83,1282.71
5/22/1981,14366.05,14300,103,1181.91
5/23/1981,15217.67,14600,99,1056.21
5/24/1981,13753.06,13700,-3.83,1231.03
5/25/1981,16357.5,13900,299.67,1695.67
5/26/1981,16370.14,14500,317.67,1963.06
5/27/1981,18074.68,15300,170.42,2047.2
5/28/1981,22190.31,17200,222.83,1247.42
5/29/1981,23821.83,17800,125,1390
5/30/1981,20606,18300,178.42,1258.69
5/31/1981,21153.32,18400,188.42,1410.42
6/1/1981,21127.84,18500,245.83,1419.47
6/2/1981,17332.24,18800,91.58,1077.08
6/3/1981,21946.11,19400,195.42,1350.42
6/4/1981,20153.43,19300,164,1167.33
6/5/1981,18106.97,19200,98.17,1076.84
6/6/1981,18540.38,19100,193,1095.82
6/7/1981,20483.66,19300,139.58,995.59
6/8/1981,22696.38,19800,131.58,969.57
6/9/1981,28520.47,22300,131.58,1347.98
6/10/1981,38405.19,24400,74.17,1041.41
6/11/1981,30362.88,24600,172,1102.23
6/12/1981,24909.43,24200,56.17,846.81
6/13/1981,23195.04,20800,46.17,917.05
6/14/1981,19082.95,20700,103.58,1039.58
6/15/1981,17596.99,20200,42.17,959.17
6/16/1981,15735.21,18500,190.42,1192.66
6/17/1981,13657.37,17000,146,897.54
6/18/1981,13693.29,14800,36.17,824.1
6/19/1981,11803.39,15000,136,855.89
6/20/1981,11986.71,16000,82.58,892.58
6/21/1981,12369.29,16100,-23.25,541.98
6/22/1981,12422.73,16100,124,903.27
6/23/1981,13069.44,16200,20.17,571.11
6/24/1981,13313.71,17100,68.58,675.81
6/25/1981,13600.2,18000,67.58,628.79
6/26/1981,13346.03,17600,63.58,751.62
6/27/1981,13031.84,16900,111,816.3
6/28/1981,12537.87,17000,-94.67,476.83
6/29/1981,12183.41,17200,-51.25,557.22
6/30/1981,10735.08,16200,45.58,689.72
7/1/1981,9642.5,14800,46.58,572.03
7/2/1981,8924.4,14200,45.58,638.27
7/3/1981,8645.4,14200,-9.83,517.15
7/4/1981,8112.01,14100,-12.83,509.43
7/5/1981,8648.88,14100,-16.83,559.77
7/6/1981,8658.02,14100,-20.83,459.02
7/7/1981,7866.29,14100,27.58,626.83
7/8/1981,7853.63,14500,-104.67,421.5
7/9/1981,7894.66,14500,98.58,623.19
7/10/1981,7068.92,14300,-7.25,643.29
7/11/1981,6643.88,14100,38.17,510.17
7/12/1981,6684.47,14000,-66.67,419.02
7/13/1981,6638.09,14000,-51.67,359.7
7/14/1981,6353.43,14000,-55.08,470.46
7/15/1981,6076.01,14000,-6.67,603.08
7/16/1981,5552.12,14000,91.17,743.67
7/17/1981,5309.99,14000,-111.5,528
7/18/1981,5884.55,14000,38.75,888.9
7/19/1981,6043.87,14000,36.75,437.34
7/20/1981,5153.22,13800,34.75,614.89
7/21/1981,5403.47,13400,-118.5,423.78
7/22/1981,4554.14,13400,-19.67,570.27
7/23/1981,4652.45,13400,29.75,982.79
7/24/1981,4716.62,13300,-19.67,-36.28
7/25/1981,4765.01,13400,-21.67,538.69
7/26/1981,4668.22,13300,-72.08,771.8
7/27/1981,5084.72,12900,-23.67,536.85
7/28/1981,5655.27,12300,75.17,680.41
7/29/1981,4827.97,11600,-26.67,623.07
7/30/1981,4538.08,11500,-28.67,429.29
7/31/1981,4341.75,11200,-79.08,473.63
8/1/1981,4302.52,11000,20.75,627.31
8/2/1981,4280.95,10700,21.75,560.21
8/3/1981,4136.94,10300,-79.08,527.05
8/4/1981,3872.77,9950,-28.67,466.83
8/5/1981,3794.54,9680,-28.67,628.73
8/6/1981,3901.01,9700,-79.08,530.74
8/7/1981,3947.66,9630,8.75,584.51
8/8/1981,3339.41,9460,-35.25,577.36
8/9/1981,3789.91,9480,-35.25,561.49
8/10/1981,3657.09,9280,-34.25,529.35
8/11/1981,3924.52,9140,16.17,1127.65
8/12/1981,3559.96,9130,-83.67,44.33
8/13/1981,3521.58,9130,17.58,637.4
8/14/1981,3362.66,8470,30,604.91
8/15/1981,4111.53,8290,-70.83,535.31
8/16/1981,3581.63,8270,30,622.06
8/17/1981,3360.46,8280,-20.42,600.8
8/18/1981,3354.31,8580,-19.42,609.19
8/19/1981,3183.57,8710,31,581.8
8/20/1981,2687.65,8780,-18.42,702.84
8/21/1981,4300.51,8920,32,570.23
8/22/1981,4847.78,8920,32,900.62
8/23/1981,1820.67,8780,33,384.65
8/24/1981,3684.47,8860,-67.83,527.6
8/25/1981,2989.11,9260,-16.42,603.92
8/26/1981,3297.51,8680,-15.42,727.95
8/27/1981,3064.18,8230,-16.42,669.8
8/28/1981,2641.3,8110,-16.42,524.77
8/29/1981,5127.09,8080,-66.83,902.67
8/30/1981,2170.22,8420,-16.42,258.44
8/31/1981,2791.09,8920,-66.83,542.07
9/1/1981,2617.33,9130,-17.42,649.06
9/2/1981,3349.61,9140,-17.42,599.55
9/3/1981,3186.36,9140,-18.42,594.9
9/4/1981,2856.64,9120,34,662.67
9/5/1981,2858.77,9140,-16.42,593.8
9/6/1981,3411.24,9160,-65.83,574.71
9/7/1981,2695.85,9100,-15.42,599.98
9/8/1981,3790.78,8820,-14.42,587.56
9/9/1981,3128.04,8640,37,644.43
9/10/1981,2641.03,8430,38,639.24
9/11/1981,3504.61,8180,-11.42,601.99
9/12/1981,3200.31,7730,-17.42,591.78
9/13/1981,2589.84,7230,-30.42,577.24
9/14/1981,3048.65,7000,-30.42,547.84
9/15/1981,2747.65,6560,20,622.33
9/16/1981,3032.64,6490,-29.42,571.86
9/17/1981,2424.14,6510,-29.42,574.53
9/18/1981,2938.92,6760,21,619.45
9/19/1981,2953.46,6800,66.42,666.12
9/20/1981,2510.2,6830,-140.25,460.3
9/21/1981,2824.53,6640,11,627.27
9/22/1981,1739.86,6320,12,596.36
9/23/1981,2729.64,5930,-89.83,467.04
9/24/1981,3523.34,5600,12,966.27
9/25/1981,2958.19,5170,112.83,604.64
9/26/1981,3019.53,4570,12,704.12
9/27/1981,2766.12,3980,63.42,718.69
9/28/1981,3384.76,3440,13,602.35
9/29/1981,2482.25,3170,13,655.37
9/30/1981,2767.47,3180,63.42,716.4
10/1/1981,3372,3130,13,665.5
10/2/1981,3047,3130,13,632.73
10/3/1981,3160,3160,113.83,738.6
10/4/1981,3806.73,3170,64.42,690.71
10/5/1981,2897.46,3050,-36.42,584.83
10/6/1981,2688.98,2960,-86.83,508.25
10/7/1981,2930.62,2890,215.67,810.75
10/8/1981,3393.8,2700,65.42,785.54
10/9/1981,3439.89,2330,65.42,553.04
10/10/1981,3774.17,2120,215.67,888.52
10/11/1981,3974.02,2040,317.5,830.92
10/12/1981,4165.09,1980,16,671.85
10/13/1981,4165.63,1840,14,724.58
10/14/1981,3631.92,1800,-187.67,400.15
10/15/1981,3586.92,1650,114.83,701.9
10/16/1981,3687.83,1550,-137.25,367.75
10/17/1981,3368.94,1520,165.25,679.85
10/18/1981,2952.53,1520,-35.42,493.31
10/19/1981,2997.97,1520,65.42,612.27
10/20/1981,3244.19,1520,115.83,453.62
10/21/1981,3306.84,1500,-136.25,665.53
10/22/1981,2910.76,1480,14,570.27
10/23/1981,2967.77,1480,13,509.46
10/24/1981,2933.2,1480,116.83,687.4
10/25/1981,2983.51,1470,65.42,573.96
10/26/1981,3143.48,1460,14,488.25
10/27/1981,2804.5,1470,65.42,656.09
10/28/1981,3081.37,1460,-85.83,507.83
10/29/1981,3046.88,1360,64.42,659.09
10/30/1981,3017.3,1310,63.42,570.27
10/31/1981,3127.27,1310,63.42,537.74
11/1/1981,2794.79,1300,112.83,595.79
11/2/1981,2674.08,1300,-38.42,441.72
11/3/1981,2762.36,1290,63.42,577.52
11/4/1981,2831.04,1280,13,486.55
11/5/1981,3322.88,1280,63.42,530.78
11/6/1981,2965.15,1280,13,486.44
11/7/1981,2613.89,1270,64.42,517.64
11/8/1981,2791.76,1270,13,474.81
11/9/1981,2720.31,1280,63.42,529.03
11/10/1981,2953.82,1270,13,494.02
11/11/1981,2683.02,1270,13,455.75
11/12/1981,2522.94,1260,14,491.89
11/13/1981,3076.03,1280,66.42,583.76
11/14/1981,2897.12,1280,318.5,861.66
11/15/1981,3736.54,1270,-34.42,505.57
11/16/1981,2832.27,1280,65.42,549.39
11/17/1981,4670.04,1270,167.25,779.1
11/18/1981,3313.88,1290,-35.42,330.66
11/19/1981,2918.54,1280,-35.42,446.23
11/20/1981,2925.29,1280,216.67,657.85
11/21/1981,2700.54,1270,-287.5,195.13
11/22/1981,3688.1,1290,318.5,924.79
11/23/1981,4334.8,1270,167.25,631.68
11/24/1981,3803.13,1330,217.67,785.42
11/25/1981,3947.52,1310,-135.25,245.07
11/26/1981,3082.22,1320,15,440.22
11/27/1981,2265.73,1380,63.42,474.75
11/28/1981,3333.44,1390,-38.42,563.5
11/29/1981,2465.41,1380,111.83,578.08
11/30/1981,2576.27,1390,62.42,510.79
12/1/1981,2483.39,1400,13,465.57
12/2/1981,3297.45,1390,-87.83,391.19
12/3/1981,3256.87,1390,266.08,684.36
12/4/1981,2641.55,1380,-87.83,379.27
12/5/1981,2651.04,1380,113.83,521.08
12/6/1981,2974.09,1390,13,470.89
12/7/1981,3391.57,1390,-37.42,400.61
12/8/1981,3131.2,1390,12,479.5
12/9/1981,2825.99,1390,112.83,539.09
12/10/1981,2964.68,1400,12,464.54
12/11/1981,3298.37,1390,63.42,471.79
12/12/1981,2561.89,1380,12,494.71
12/13/1981,3018.2,1380,13,475.89
12/14/1981,3180.2,1390,112.83,605.76
12/15/1981,3517.89,1410,313.5,866.41
12/16/1981,3077.74,1400,-40.42,392.78
12/17/1981,3343.06,1370,61.42,445.74
12/18/1981,2556.8,1360,10,501.13
12/19/1981,3098.31,1390,212.67,814.92
12/20/1981,3761.86,1450,164.25,798.7
12/21/1981,4203.59,1470,12,438.09
12/22/1981,4506.1,1420,-89.83,340.75
12/23/1981,3161.3,1390,61.42,468.36
12/24/1981,2030.66,1380,161.25,705.29
12/25/1981,3431.6,1400,11,251.5
12/26/1981,3363.12,1390,11,389.81
12/27/1981,2676.38,1390,11,476.77
12/28/1981,2862.38,1380,61.42,467.75
12/29/1981,3041.5,1370,111.83,661.97
12/30/1981,4191.62,1440,11,506.75
12/31/1981,2835.85,1440,110.83,524.77
1/1/1982,2892.56,1350,111.83,642.52
1/2/1982,3217.16,1390,10,665.77
1/3/1982,2623.26,1390,10,402.24
1/4/1982,2863.76,1350,162.25,556.78
1/5/1982,2842.19,1450,110.83,480.15
1/6/1982,3135.28,1710,-242.08,280.25
1/7/1982,2432.37,2010,-192.67,149.95
1/8/1982,2055.9,2900,-40.42,363.92
1/9/1982,2948.9,3400,10,729.87
1/10/1982,2952.37,2280,211.67,525.14
1/11/1982,2522.84,1900,-39.42,238.89
1/12/1982,2630.6,1900,10,531.21
1/13/1982,2524.11,1860,161.25,502.17
1/14/1982,2982.99,1600,-39.42,487.86
1/15/1982,3017.34,1350,-39.42,397.34
1/16/1982,3549.99,1320,263.08,763.17
1/17/1982,2943.67,1320,-38.42,465.31
1/18/1982,3305.11,1310,11,422.61
1/19/1982,2841.22,1310,212.67,594.83
1/20/1982,2795.15,1310,-90.83,440.58
1/21/1982,2744.1,1340,60.42,525.2
1/22/1982,2768.06,1400,211.67,680.86
1/23/1982,3073.83,1340,211.67,877.94
1/24/1982,3046.6,1310,61.42,533.62
1/25/1982,3395,1300,61.42,402.02
1/26/1982,2642.85,1300,111.83,618.91
1/27/1982,2935.62,1310,-141.25,168.9
1/28/1982,2824.12,1290,10,487.7
1/29/1982,2478.95,1290,60.42,572.59
1/30/1982,2601.53,1290,10,354.74
1/31/1982,2672.26,1310,61.42,473.75
2/1/1982,3424.08,1290,62.42,474.61
2/2/1982,2449.04,1310,61.42,440.18
2/3/1982,2623.84,1290,10,389.06
2/4/1982,2690.42,1400,9,413.24
2/5/1982,2075.59,1800,8,381.65
2/6/1982,1730.02,1750,109.83,316.83
2/7/1982,2725.45,1650,9,544.27
2/8/1982,2694.32,2020,-41.42,458.87
2/9/1982,2253.61,1870,59.42,332.42
2/10/1982,2774.03,1750,59.42,585.46
2/11/1982,2214.58,1600,110.83,538.86
2/12/1982,2699.6,1500,-39.42,322.07
2/13/1982,2638.72,1470,13,370.86
2/14/1982,3233.61,1420,64.42,625.55
2/15/1982,3460.56,1510,65.42,553.12
2/16/1982,4464.47,1580,66.42,520.35
2/17/1982,4198.47,1480,15,504.03
2/18/1982,3311.7,1450,15,381.61
2/19/1982,3136.58,1720,66.42,466.5
2/20/1982,2680.91,2230,68.42,541.69
2/21/1982,3279.68,2540,21,457.38
2/22/1982,4230.35,2570,70.42,504.55
2/23/1982,3389.42,2530,67.42,332.64
2/24/1982,3130.65,2500,14,313.66
2/25/1982,2873.97,2930,64.42,337.87
2/26/1982,2879.12,2940,15,278.88
2/27/1982,3249.52,2960,18,384.75
2/28/1982,2769,2950,18,384.75
3/1/1982,3042.12,3330,120.83,520.88
3/2/1982,2997.57,3640,122.83,593.98
3/3/1982,2767.72,3860,69.42,581.38
3/4/1982,2803.21,5500,18,492.67
3/5/1982,2833.25,6690,16,495.19
3/6/1982,2807.47,7220,69.42,472.5
3/7/1982,3105.57,7180,20,386.79
3/8/1982,3065.8,7340,-81.83,578.85
3/9/1982,3504.85,7410,122.83,601.54
3/10/1982,3904.64,7540,-76.83,104.58
3/11/1982,2979.97,7430,273.08,711.55
3/12/1982,2954.39,7490,-134.25,272.69
3/13/1982,3664.42,7440,120.83,673.94
3/14/1982,3368.16,7470,121.83,605.38
3/15/1982,3577.08,7590,-28.42,380.76
3/16/1982,3761.42,7530,272.08,798.98
3/17/1982,2543.9,7600,-32.42,386.55
3/18/1982,3316.35,9770,73.42,564.84
3/19/1982,3995.89,9960,23,415.73
3/20/1982,3663.4,9960,24,419.79
3/21/1982,3685.22,9920,129.83,520.95
3/22/1982,2970.52,9880,-71.83,319.66
3/23/1982,3349.17,9900,32,420.87
3/24/1982,3488.66,8350,-67.83,324.48
3/25/1982,3130.95,10400,-67.83,402.89
3/26/1982,2871.81,10400,86.42,526.7
3/27/1982,2988.37,13300,88.42,525.44
3/28/1982,3598.83,14800,240.67,1139.38
3/29/1982,4196.06,14900,41,402.02
3/30/1982,4037.12,14900,39,362.47
3/31/1982,4259.56,14900,138.83,774.83
4/1/1982,3773.1,14900,237.67,719.35
4/2/1982,4736.4,14900,-113.25,489.93
4/3/1982,3998.56,14900,91.42,537.59
4/4/1982,3836.69,14900,-112.25,259.23
4/5/1982,5966.04,14200,37,451.01
4/6/1982,3878.36,9400,142.83,551.88
4/7/1982,3423.85,9310,-106.25,344.52
4/8/1982,3741.87,9300,145.83,556.13
4/9/1982,3544.09,9310,-101.25,321.34
4/10/1982,3557.02,9230,100.42,572.72
4/11/1982,4293.91,9330,458.33,1124.63
4/12/1982,6084.23,9610,105.42,594.51
4/13/1982,5432.04,13900,60,625.81
4/14/1982,4892.21,14100,-35.83,442.6
4/15/1982,6455.79,14100,65,660.37
4/16/1982,5337.99,14100,116.42,673.06
4/17/1982,5426.01,14000,19.58,488.87
4/18/1982,5389.32,14100,17.58,492.32
4/19/1982,4946.89,14000,68,425.34
4/20/1982,4882.52,14000,19.58,571.07
4/21/1982,5318.53,14000,19.58,497.16
4/22/1982,4794.83,14100,71,470.97
4/23/1982,6236.68,14200,-80.25,549.64
4/24/1982,7686.73,14300,122.42,788.65
4/25/1982,9041.16,14500,21.58,652.92
4/26/1982,10085.45,14600,274.67,714.41
4/27/1982,11355.29,14700,-78.25,701.75
4/28/1982,12745.66,14800,326.08,1105.08
4/29/1982,14125.07,15400,74,853
4/30/1982,14694.99,15900,276.67,1141.67
5/1/1982,14866.29,16100,175.83,1513.18
5/2/1982,17198.21,16300,176.83,1431.67
5/3/1982,19698.88,16600,379.5,1743.15
5/4/1982,20700.87,18000,78,1432.83
5/5/1982,18413.94,18200,129.42,1485.77
5/6/1982,17387.96,17900,183.83,1536.19
5/7/1982,16710.55,17300,136.42,1716.77
5/8/1982,17210.22,17900,153.42,1178.8
5/9/1982,18350.11,17900,155.42,1140.42
5/10/1982,16531.85,17700,153.42,1180.42
5/11/1982,15876.3,17600,103,2622.7
5/12/1982,14169.8,17500,2.17,1177.66
5/13/1982,13978.72,17400,204.83,1456.6
5/14/1982,15367.41,17500,203.83,1989.27
5/15/1982,17707.59,17700,-48.25,2088.49
5/16/1982,20156.78,18000,201.83,2540.85
5/17/1982,22894.49,18200,151.42,2667.74
5/18/1982,24151.41,18400,43.58,2432.77
5/19/1982,26072.71,18600,223.25,2791.25
5/20/1982,24942.26,18300,69,2296.19
5/21/1982,23951.95,18200,111.42,2055.58
5/22/1982,24670.73,18400,62,1837.74
5/23/1982,27160.3,18500,112.42,1891.14
5/24/1982,29772.76,18500,162.83,1633.3
5/25/1982,30516.28,18500,162.83,2050.83
5/26/1982,33199.1,18600,214.25,2010.62
5/27/1982,38275.97,18800,63,1752.2
5/28/1982,35446.02,18800,269.67,2967.61
5/29/1982,33857.74,18300,206.25,2170.41
5/30/1982,26313.19,17900,115.42,1481.37
5/31/1982,22278.28,17700,-25.83,1264.08
6/1/1982,21939.5,18000,76,1316.04
6/2/1982,22987.96,18600,76,1200.43
6/3/1982,22427.95,18600,176.83,1256.38
6/4/1982,22983.09,18700,180.83,1622.23
6/5/1982,23073.62,18700,84,1293.02
6/6/1982,22867.66,18700,136.42,1324.95
6/7/1982,21386.15,18200,186.83,1434.53
6/8/1982,21385.9,16600,32.58,1217.05
6/9/1982,19252.11,15000,206.25,1164.03
6/10/1982,18454.41,14900,57,1089.75
6/11/1982,18323.24,13700,160.83,1251.08
6/12/1982,20361.28,13000,8.58,940.71
6/13/1982,23258.16,13200,160.83,1339.71
6/14/1982,28581.85,13200,64,1374.6
6/15/1982,29575.03,13200,114.42,1349.93
6/16/1982,31433.81,13300,218.25,1568.39
6/17/1982,32897.76,13300,75,1629.01
6/18/1982,34669.37,13300,427.92,1732.73
6/19/1982,35763.46,13200,93,1239.35
6/20/1982,33428.57,13200,161,1181.52
6/21/1982,36599.22,13100,163,1329.55
6/22/1982,37727.55,13100,265.83,1360.07
6/23/1982,37649.84,13100,122.58,1659.06
6/24/1982,37523.58,13800,427.08,1732.35
6/25/1982,40313.59,14100,374.67,1150.94
6/26/1982,38056.94,15000,179,1435.09
6/27/1982,38120.11,15300,324.83,1499.95
6/28/1982,38204.17,15800,341.83,341.22
6/29/1982,38781.11,16400,285,1214
6/30/1982,39567.36,17700,229.58,1249.57
7/1/1982,37584.74,18500,138.75,845.6
7/2/1982,35560.1,18700,318,896.38
7/3/1982,32327.92,18900,-41.92,708.79
7/4/1982,29536.12,18300,255.58,1071.16
7/5/1982,28725.23,18300,203.17,1120.8
7/6/1982,26868.15,18600,140.75,1082.54
7/7/1982,23634.71,19700,46.22,998.41
7/8/1982,23471.34,19400,35.87,923.81
7/9/1982,25467.25,18200,-2.42,816.7
7/10/1982,26112.1,18100,51.45,984.9
7/11/1982,23676.81,18800,51.45,752.1
7/12/1982,23554.36,19700,53.45,764.14
7/13/1982,22939.38,19800,20.17,102.22
7/14/1982,22542.39,20400,217.83,1452.2
7/15/1982,22116.6,20600,213.83,951.06
7/16/1982,21984.41,21300,215.83,770.07
7/17/1982,21267.54,21300,241.13,869.9
7/18/1982,20315.99,21300,196.85,852.8
7/19/1982,19104.17,19500,195.85,835.77
7/20/1982,17670.91,17500,274.5,896.74
7/21/1982,17391.18,17800,-7.83,603.81
7/22/1982,16919.21,17000,190.83,774.62
7/23/1982,16783.31,16700,446.92,999.63
7/24/1982,18198.26,16700,-152.08,495.04
7/25/1982,17225.16,17100,151.42,963.33
7/26/1982,16911.84,17400,3.17,648.99
7/27/1982,15762.92,17300,100,683.7
7/28/1982,15891.93,16400,-52.25,484.72
7/29/1982,16298.05,15800,146.42,749.88
7/30/1982,15644.78,15800,144.42,821.48
7/31/1982,14649.71,15600,-61.25,499.86
8/1/1982,13928.84,14500,37.58,509.76
8/2/1982,12528.5,13300,35.58,554.67
8/3/1982,12745.37,13200,-68.25,487.65
8/4/1982,11904.8,12700,76,634.44
8/5/1982,11268.89,11600,21.58,572.4
8/6/1982,10610.7,10700,122.42,767.24
8/7/1982,9932.34,10300,-25.83,554.8
8/8/1982,9180.2,10200,-31.83,655.94
8/9/1982,9689.04,10100,171.83,301.08
8/10/1982,10294.1,9730,-133.67,948.99
8/11/1982,9081.19,9240,167.83,984.55
8/12/1982,8961.74,8910,-188.08,163.62
8/13/1982,8457.19,8850,111.42,733.43
8/14/1982,8408.89,8830,-39.83,611.85
8/15/1982,7693.77,8810,-41.83,527.5
8/16/1982,8168.68,8760,59,710.65
8/17/1982,7662.66,8740,-43.83,513.1
8/18/1982,7294.7,8700,110.42,888.18
8/19/1982,7633.79,8680,111.42,719.82
8/20/1982,7485.69,8650,-90.25,452.51
8/21/1982,7084.48,8630,10.58,666.64
8/22/1982,6911.52,8610,364.5,1061.88
8/23/1982,7078.3,8570,63,532.58
8/24/1982,6589.62,8330,-494.58,259.48
8/25/1982,6625.52,8030,107.42,605.86
8/26/1982,6072.88,7880,-41.83,600.07
8/27/1982,6410.19,7900,56,648.79
8/28/1982,6205.4,7980,-50.83,750.66
8/29/1982,6186.49,8040,47,576.41
8/30/1982,6850.95,8090,-2.42,768.47
8/31/1982,7527.03,7720,96.42,785.87
9/1/1982,6459.88,7450,-3.42,719.8
9/2/1982,6482.33,7440,97.42,746.08
9/3/1982,6382.87,7420,48,707.08
9/4/1982,5808.63,7570,-103.25,539.55
9/5/1982,5731.27,7650,147.83,805.15
9/6/1982,5558.21,7650,48,717.59
9/7/1982,6070.72,7640,48,697.42
9/8/1982,5551.57,7630,49,567.31
9/9/1982,5932.25,7210,-53.83,635.82
9/10/1982,5252.49,6600,248.67,629.82
9/11/1982,5596.56,6580,-254.5,383.81
9/12/1982,5389.45,6900,248.67,942.61
9/13/1982,5944.26,7130,56,740.95
9/14/1982,6386.69,7120,56,782.04
9/15/1982,6011.21,7150,55,775.47
9/16/1982,6920.37,7140,307.08,988.12
9/17/1982,6476.97,6980,-96.25,534.94
9/18/1982,5886.66,6540,456.33,1039.29
9/19/1982,5892.77,6510,-150.67,477.46
9/20/1982,5246.39,6500,201.25,823.68
9/21/1982,5540.94,7060,-100.25,475.4
9/22/1982,5298.34,7450,100.42,672.91
9/23/1982,4818.44,7450,-0.42,589.2
9/24/1982,5124.61,7440,-103.25,492.19
9/25/1982,5385.18,7450,149.83,692.74
9/26/1982,7096.26,7420,-1.42,544.92
9/27/1982,7712.26,7530,509.75,1139.02
9/28/1982,7549.84,8000,-451.17,214.72
9/29/1982,7584.31,8280,565.17,1083.44
9/30/1982,8113.63,8280,-293.92,468.97
10/1/1982,7003,8350,-120.27,570.39
10/2/1982,7216,8310,79.13,746.94
10/3/1982,6741.94,8300,47,752.41
10/4/1982,5954.78,8280,214.09,675.13
10/5/1982,6736.05,8280,-13.47,601.24
10/6/1982,6078.09,8290,112.47,666.95
10/7/1982,6134.02,8310,248.16,1039.33
10/8/1982,5975.71,8310,-77.28,438.54
10/9/1982,5701.65,8300,5.58,584.66
10/10/1982,5552.79,8270,198.24,847.2
10/11/1982,5903.02,7050,-15.77,542.23
10/12/1982,5439.7,5590,51,646.45
10/13/1982,5829.79,4600,119.77,715.35
10/14/1982,5465.21,3700,-17.77,553.93
10/15/1982,5249.37,3480,149.22,690.55
10/16/1982,5241.96,3470,-30.86,481.04
10/17/1982,5276.77,3460,-2.42,412.4
10/18/1982,4880.55,3460,-45.83,563.4
10/19/1982,5389.72,3450,-3.42,621.24
10/20/1982,4879.84,3440,48,547
10/21/1982,4595.24,3440,-4.53,663.06
10/22/1982,5127.24,3450,79.17,647.73
10/23/1982,4912.59,3450,113.47,783.56
10/24/1982,4816.12,3440,82.25,712.44
10/25/1982,5132.03,3450,68.47,696.63
10/26/1982,4997.27,4050,153.83,878.01
10/27/1982,5278.67,4880,107.41,754.17
10/28/1982,5161.93,4830,-145.96,337.04
10/29/1982,4926.38,4880,220.59,1039.78
10/30/1982,5909.84,5060,159.25,831
10/31/1982,5694.41,5100,59,665.21
11/1/1982,5273.63,5160,128.97,765.03
11/2/1982,5066.8,5280,-6.97,497.04
11/3/1982,4574.86,5340,29.58,561.12
11/4/1982,4540.5,5350,92.42,693.14
11/5/1982,4504.51,5350,90.45,662.47
11/6/1982,4525.83,5340,26.55,661.21
11/7/1982,4740.02,5350,125.97,495.25
11/8/1982,4880.41,5080,162.63,829.95
11/9/1982,4523.39,4870,95.57,831.25
11/10/1982,4684.89,4850,26.43,558.04
11/11/1982,4364.28,4860,63,523
11/12/1982,4788.07,4840,-208.85,355.97
11/13/1982,4247.15,4690,163.25,792.24
11/14/1982,4468.2,4520,60,591.05
11/15/1982,3792.3,4520,92.45,630.69
11/16/1982,4061.73,4420,95.52,677.19
11/17/1982,4319.02,4370,-36.4,545.07
11/18/1982,4774.56,4200,199.9,900.94
11/19/1982,5043.42,4100,132.13,816.38
11/20/1982,4945.1,4200,-40.63,515.53
11/21/1982,4454.99,4290,97.5,685
11/22/1982,4319.07,4280,-5.03,551.1
11/23/1982,4327.43,4260,60,272.44
11/24/1982,3460.56,4240,92.52,544.6
11/25/1982,3467.62,4240,91.5,578.2
11/26/1982,3846.33,4260,92.52,613.11
11/27/1982,3908.66,4040,93.6,680.57
11/28/1982,4152.99,3920,129.18,781.18
11/29/1982,4404.02,3910,131.33,815.68
11/30/1982,4888.8,3900,130.43,814.53
12/1/1982,4424.78,3930,165.31,705.28
12/2/1982,4637.58,3910,-39.31,434.29
12/3/1982,3917.39,3900,30.3,744.47
12/4/1982,4486.07,3910,99.7,623.45
12/5/1982,4440.64,3910,65,687.38
12/6/1982,4725.16,3950,-3.43,653.88
12/7/1982,4636.99,3920,95.73,518.72
12/8/1982,3891.93,3840,-43.05,316.07
12/9/1982,3343.53,3960,91.68,692.66
12/10/1982,3595.01,4040,61,593.02
12/11/1982,3669.96,4000,93.65,556.93
12/12/1982,3058.09,4250,61,593.2
12/13/1982,3806.96,4500,130.43,766.92
12/14/1982,4700.51,4480,-3.43,529.84
12/15/1982,4395.93,4480,98.73,838.22
12/16/1982,5009.98,4460,97.7,667.23
12/17/1982,3883.64,4320,-70.76,458.26
12/18/1982,4451.69,4300,130.33,586.24
12/19/1982,4041.32,4290,131.43,691.68
12/20/1982,4312.56,4290,26.3,626.75
12/21/1982,5100.91,4340,-2.38,732.54
12/22/1982,4937.56,4340,232.56,828.97
12/23/1982,4605.38,4340,233.4,937.55
12/24/1982,4378.82,4310,26.97,450.97
