DATE,ABERDEEN EXPERIMENT STATION ID US,ALTA 1 NNW WY US,ASHTON 1 N ID US,BURLEY ID US,BURLEY MUNICIPAL AIRPORT ID US,CASTLEFORD 2 N ID US,CRATERS OF THE MOON ID US,DRIGGS ID US,DUBOIS EXPERIMENT STATION ID US,FORT HALL 1 NNE ID US,GLENNS FERRY ID US,IDAHO FALLS 16 SE ID US,IDAHO FALLS 46 W ID US,IDAHO FALLS FAA AIRPORT ID US,KETCHUM RANGER STATION ID US,MASSACRE ROCKS STATE PARK ID US,MINIDOKA DAM ID US,POCATELLO REGIONAL AIRPORT ID US,REXBURG BYU IDAHO ID US,RICHFIELD ID US,SAINT ANTHONY ID US,SHOSHONE 1 WNW ID US,SUGAR CITY ID US,SWAN VALLEY ID US,TETONIA EXPERIMENT STATION ID US
1987-07-12,41.0,37.0,41.62049086011778,46.02776810832353,46.0,43.0,45.0,35.0,44.0,42.0,50.0,37.0,42.0,43.0,41.0,45.0,49.0,40.0,40.0,46.0,39.0,52.0,38.80876152795141,39.0,33.41937821918802
1987-07-13,41.0,41.0,42.548595746019515,50.03519752249954,50.0,49.0,47.40971224907696,38.0,48.0,45.0,55.0,36.0,42.0,44.0,42.0,52.0,47.0,46.0,45.0,47.0,39.0,51.0,43.90950803194145,42.0,35.0
1987-07-14,45.0,48.0,44.40480551782297,51.03705487604354,51.0,53.0,49.0,40.0,53.0,47.0,53.0,41.0,50.0,46.0,43.0,51.0,53.0,50.0,45.0,54.0,43.0,54.0,43.90950803194145,42.0,42.0
1987-07-15,45.0,54.0,45.332910403724696,53.04076958313155,53.0,51.0,53.439546671619055,42.0,54.0,50.0,54.0,57.0,49.0,47.0,44.0,50.0,54.0,51.0,48.0,51.0,46.0,56.0,46.969955934335474,46.0,42.0
1987-07-16,55.0,51.0,59.2544836922506,63.05934311857158,63.0,51.0,52.0,60.0,59.0,61.0,65.0,49.0,65.0,62.0,45.0,58.50780325984471,60.0,64.0,51.0,54.0,44.0,59.0,50.03040383672949,52.0,57.10668631739841
1987-07-17,50.0,50.0,49.0453299473316,50.03519752249954,50.0,50.0,50.0,50.0,54.0,57.0,52.0,36.0,49.0,51.0,35.0,36.0,56.0,52.0,55.0,55.0,46.0,47.0,54.11100103992152,56.0,47.63176307811426
1987-07-18,49.0,44.0,44.40480551782297,46.02776810832353,46.0,46.0,41.0,44.0,46.0,49.0,50.0,34.0,40.0,46.0,35.0,30.0,48.0,45.0,45.0,43.0,49.0,45.0,43.90950803194145,44.0,41.946809134543756
1987-07-19,36.0,34.0,36.97996643060915,42.02033869414751,42.0,38.0,35.0,30.0,38.0,39.0,48.0,41.0,35.0,38.0,32.0,43.73297563477462,44.0,39.0,37.0,40.0,37.0,44.0,35.748313625557394,34.0,28.681916599545943
1987-07-20,43.0,43.0,44.40480551782297,48.031482815411536,48.0,44.0,43.0,39.0,44.0,47.0,41.0,59.0,44.0,46.0,38.0,41.0,47.0,48.0,44.0,45.0,38.0,44.0,42.88935873114344,43.0,32.0
1987-07-21,51.0,48.0,50.90153971913506,54.04262693667555,54.0,57.0,49.0,40.0,53.0,55.0,55.0,54.0,49.0,53.0,42.0,56.0,56.0,51.0,49.0,54.0,41.0,55.0,47.99010523513348,52.0,38.156839838830095
1987-07-22,40.0,43.0,43.47670063192124,47.02962546186753,47.0,48.0,43.3898226340489,42.0,44.0,44.0,48.0,38.0,43.0,45.0,38.0,47.0,46.0,44.0,47.0,44.0,48.0,48.0,45.94980663353746,44.0,43.0
1987-07-23,42.0,41.0,43.47670063192124,46.02776810832353,46.0,44.0,42.0,40.0,46.0,45.0,46.0,40.0,44.0,45.0,36.0,47.0,46.0,45.0,43.0,43.0,42.0,46.0,41.869209430345435,38.0,39.0
1987-07-24,47.0,50.0,45.332910403724696,52.038912229587545,52.0,48.0,55.0,40.0,53.0,47.0,52.0,48.0,51.0,47.0,36.0,56.0,49.0,49.0,45.0,54.0,43.0,58.0,43.90950803194145,42.0,38.156839838830095
1987-07-25,48.0,55.0,49.973434833233334,54.04262693667555,54.0,56.0,51.0,46.0,56.0,58.0,56.744902206826524,51.0,50.0,52.0,25.0,56.0,59.0,57.0,51.0,58.0,47.0,63.0,50.03040383672949,50.0,43.8417937824006
1987-07-26,53.0,55.0,54.613959262741965,55.04448429021956,55.0,52.0,58.0,53.0,57.0,62.0,53.161679742557794,52.0,54.0,57.0,41.0,69.0,62.0,61.0,54.0,58.0,51.0,58.0,53.090851739123515,52.0,50.47424004989951
1987-07-27,56.0,57.0,53.68585437684024,64.06120047211559,64.0,59.0,73.0,53.0,60.0,66.0,54.0,51.0,58.0,56.0,50.0,68.0,67.0,61.0,57.0,64.0,54.0,67.0,56.15129964151753,52.0,43.0
1987-07-28,60.0,54.0,55.542064148643696,65.06305782565958,65.0,66.0,62.0,52.0,57.0,62.0,75.0,54.0,60.0,58.0,52.0,62.0,68.0,64.0,57.0,63.0,54.0,68.0,56.15129964151753,52.0,51.0
1987-07-29,59.0,53.0,58.32637880634888,63.05934311857158,63.0,57.0,60.0,53.0,58.0,64.0,65.0,57.0,57.0,61.0,53.0,65.0,64.0,62.0,57.0,63.0,57.0,65.0,56.15129964151753,53.0,54.0
1987-07-30,53.0,47.0,47.18912017552815,57.048198997307566,57.0,59.0,52.0,45.0,51.0,53.0,65.0,48.0,48.0,49.0,46.0,55.0,60.0,52.0,52.0,58.0,49.0,60.0,51.0505531375275,55.0,46.0
1987-07-31,53.0,54.0,50.90153971913506,60.05377105793957,60.0,59.0,52.0,48.0,55.0,57.0,65.0,52.0,55.0,53.0,44.00038121233827,62.0,62.0,57.0,53.0,56.0,45.0,60.0,52.070702438325505,50.0,52.0
1987-08-01,49.0,44.0,49.0453299473316,51.03705487604354,51.0,53.0,46.0,40.0,47.0,52.0,50.47426289435624,39.0,42.0,51.0,34.0,49.2735359941759,50.0,54.0,52.0,43.0,43.0,48.0,51.0505531375275,41.0,38.156839838830095
1987-08-02,49.0,53.0,47.18912017552815,51.03705487604354,51.0,51.0,51.0,43.0,52.0,54.0,50.47426289435624,38.0,46.0,49.0,35.0,50.0,51.0,56.0,42.0,45.0,35.0,55.0,40.849060129547425,40.0,40.99931681061534
1987-08-03,40.0,44.0,40.69238597421606,50.03519752249954,50.0,52.0,49.0,39.0,52.0,47.0,48.68265166222187,36.0,41.0,42.0,40.0,46.0,48.0,48.0,46.0,44.0,38.0,49.0,44.92965733273945,39.0,46.0
1987-08-04,40.0,42.0,41.62049086011778,49.03334016895553,49.0,49.0,49.0,39.0,50.0,44.0,49.57845727828906,42.0,42.0,43.0,38.0,48.0,49.0,46.0,43.0,50.0,43.0,53.0,41.869209430345435,39.0,40.0
1987-08-05,40.0,58.0,55.542064148643696,61.055628411483575,61.0,60.0,51.429601864105024,55.0,52.0,56.0,50.47426289435624,57.0,59.0,58.0,40.0,58.0,58.0,60.0,50.0,55.0,44.0,60.0,49.01025453593149,51.0,50.0
1987-08-06,47.0,50.0,47.18912017552815,51.03705487604354,51.0,51.0,51.429601864105024,52.0,52.0,49.0,54.05748535862497,43.0,45.0,49.0,37.0,51.0,53.0,53.0,46.0,45.0,39.0,51.0,44.92965733273945,39.0,50.0
1987-08-07,44.0,42.0,49.0453299473316,56.04634164376356,56.0,52.0,53.439546671619055,46.0,54.0,50.0,50.47426289435624,41.0,43.0,51.0,45.0,50.0,50.0,54.0,45.0,47.0,38.0,50.0,43.90950803194145,44.0,43.8417937824006
1987-08-08,44.0,40.0,42.548595746019515,50.03519752249954,50.0,49.0,48.0,35.0,46.0,50.0,50.47426289435624,37.0,42.0,44.0,40.0,48.0,55.0,47.0,39.0,47.0,40.0,55.0,37.78861222715341,34.0,33.41937821918802
1987-08-09,44.0,48.0,42.548595746019515,53.04076958313155,53.0,53.0,52.0,40.0,50.0,49.0,54.95329097469216,43.0,43.0,44.0,42.0,53.0,58.0,50.0,44.0,55.0,41.0,62.0,42.88935873114344,41.0,38.156839838830095
1987-08-10,48.0,49.0,47.18912017552815,58.05005635085157,58.0,56.0,50.42462946034801,47.0,51.0,53.0,55.849096590759345,44.0,44.0,49.0,43.0,60.0,60.0,51.0,49.0,50.0,42.0,60.0,47.99010523513348,42.0,44.789286106329016
1987-08-11,46.0,51.0,48.11722506142988,56.04634164376356,56.0,55.0,52.0,52.0,51.0,50.0,53.161679742557794,48.0,49.0,50.0,39.0,53.0,53.0,53.0,51.0,50.0,45.0,53.0,50.03040383672949,48.0,37.0
1987-08-12,39.0,39.0,41.62049086011778,50.03519752249954,50.0,50.0,49.0,36.0,43.0,43.0,53.161679742557794,37.0,40.0,43.0,35.0,47.0,49.0,46.0,42.0,41.0,38.0,48.0,40.849060129547425,34.0,34.366870543116434
1987-08-13,45.0,50.0,50.90153971913506,51.03705487604354,51.0,51.0,48.0,55.0,47.0,53.0,47.786846046154686,51.0,51.0,53.0,39.0,54.0,51.0,56.0,40.0,50.0,37.0,53.0,38.80876152795141,33.0,52.36922469775634
1987-08-14,50.0,43.0,49.973434833233334,50.03519752249954,50.0,46.0,42.0,47.0,52.0,52.0,46.8910404300875,48.0,47.0,52.0,33.0,55.0,51.0,50.0,49.0,41.0,43.0,45.0,47.99010523513348,48.0,44.789286106329016
1987-08-15,42.0,39.0,46.26101528962642,49.03334016895553,49.0,46.0,46.0,40.0,46.0,46.0,45.099429197953135,49.0,49.0,48.0,35.0,47.0,47.0,46.0,47.0,44.0,40.0,45.0,45.94980663353746,42.0,38.156839838830095
1987-08-16,44.0,43.0,39.764281088314334,46.02776810832353,46.0,45.0,44.0,42.0,42.0,42.0,45.99523481402032,35.0,36.0,41.0,30.0,43.0,46.0,47.0,40.0,40.0,34.0,42.0,38.80876152795141,34.0,40.051824486686925
1987-08-17,33.0,34.0,38.8361762024126,43.022196047691516,43.0,42.0,44.0,31.0,41.0,43.0,45.099429197953135,31.0,32.0,40.0,34.0,43.0,40.0,44.0,38.0,38.0,33.0,41.0,36.7684629263554,29.0,31.0
1987-08-18,35.0,39.0,38.8361762024126,45.025910754779524,45.0,41.0,41.0,33.0,43.0,37.0,45.99523481402032,36.0,35.0,40.0,34.0,41.0,40.0,39.0,36.0,36.0,24.0,41.0,34.72816432475938,30.0,32.0
1987-08-19,38.0,39.0,37.90807131651088,48.031482815411536,48.0,46.0,40.0,44.0,47.0,44.0,45.099429197953135,40.0,39.0,39.0,36.0,46.0,41.0,43.0,43.0,36.0,28.0,50.0,41.869209430345435,34.0,32.0
1987-08-20,46.0,53.0,54.613959262741965,58.05005635085157,58.0,59.0,37.0,51.0,60.0,56.0,47.786846046154686,50.0,58.0,57.0,38.0,60.0,46.0,60.0,47.0,53.0,37.0,58.0,45.94980663353746,38.0,51.0
1987-08-21,52.0,53.0,55.542064148643696,61.055628411483575,61.0,61.0,56.0,55.0,52.0,55.0,61.223930287162446,46.0,56.0,58.0,40.0,57.0,60.0,56.0,53.0,60.0,48.14992147895634,62.0,52.070702438325505,47.0,53.0
1987-08-22,46.0,44.0,44.40480551782297,53.04076958313155,53.0,55.0,50.0,33.0,49.0,47.0,53.161679742557794,40.0,46.0,46.0,40.0,56.0,53.0,47.0,45.0,55.0,45.0,55.0,43.90950803194145,52.0,31.52439357133119
1987-08-23,48.0,49.0,47.18912017552815,59.05191370439557,59.0,62.0,54.0,45.0,52.0,50.0,57.64070782289371,43.0,51.0,49.0,45.0,55.0,58.0,50.0,52.0,55.0,44.0,64.0,51.0505531375275,42.0,42.894301458472185
1987-08-24,50.0,45.0,50.90153971913506,57.048198997307566,57.0,61.0,52.0,44.0,53.0,53.0,56.744902206826524,47.0,52.0,53.0,44.0,58.0,58.0,52.0,52.0,55.0,50.0,55.0,51.0505531375275,48.0,38.0
1987-08-25,46.0,38.0,42.548595746019515,49.03334016895553,49.0,44.0,50.0,36.0,45.0,47.0,48.68265166222187,39.0,41.0,44.0,36.0,50.0,49.0,49.0,42.0,45.0,39.0,48.0,40.849060129547425,47.0,34.366870543116434
1987-08-26,41.0,33.0,39.764281088314334,50.03519752249954,50.0,43.0,43.0,29.0,42.0,45.0,48.68265166222187,29.0,40.0,41.0,36.0,42.0,49.0,43.0,38.0,47.0,34.0,48.0,36.7684629263554,43.0,27.734424275617528
1987-08-27,42.0,33.0,37.90807131651088,44.02405340123552,44.0,43.0,40.0,30.0,41.0,39.0,47.786846046154686,38.0,39.0,39.0,35.0,42.0,49.0,41.0,37.0,47.0,35.0,53.0,35.748313625557394,32.0,29.0
1987-08-28,39.0,42.0,39.764281088314334,47.02962546186753,47.0,47.0,46.0,39.0,46.0,43.0,46.8910404300875,38.0,38.0,41.0,35.0,47.0,47.0,45.0,41.0,46.0,34.0,50.0,39.82891082874942,32.0,39.0
1987-08-29,41.0,49.0,41.62049086011778,50.03519752249954,50.0,50.0,50.0,38.0,48.0,45.0,47.786846046154686,43.0,40.0,43.0,39.0,48.0,49.0,48.0,43.0,49.0,41.0,53.0,41.869209430345435,39.0,36.261855190973264
1987-08-30,44.0,45.0,41.62049086011778,51.03705487604354,51.0,54.0,52.0,38.0,53.0,49.0,51.37006851042342,38.0,42.0,43.0,40.0,50.0,48.0,50.0,44.0,47.0,43.0,50.0,42.88935873114344,42.0,36.261855190973264
1987-08-31,39.0,47.0,42.548595746019515,49.03334016895553,49.0,53.0,53.0,39.0,54.0,46.0,46.8910404300875,42.0,42.0,44.0,44.0,52.0,51.0,46.0,44.0,48.0,40.0,51.0,42.88935873114344,39.0,41.0
1987-09-01,40.0,48.0,46.26101528962642,49.03334016895553,49.0,52.0,55.449491479133094,39.0,56.0,44.0,46.8910404300875,38.0,43.0,48.0,43.0,48.0,54.0,45.0,43.0,54.0,44.0,51.0,41.869209430345435,36.0,40.0
1987-09-02,41.0,57.0,44.40480551782297,51.03705487604354,51.0,53.0,54.44451907537607,43.0,55.0,47.0,50.47426289435624,44.0,44.0,46.0,42.0,50.0,55.0,49.0,45.0,50.0,44.0,58.0,43.90950803194145,42.0,44.0
1987-09-03,47.0,57.0,53.68585437684024,54.04262693667555,54.0,58.0,57.459436286647126,59.0,58.0,54.0,55.849096590759345,50.0,46.0,56.0,44.0,65.0,60.0,52.0,47.0,56.0,45.0,55.0,45.94980663353746,36.0,55.0
1987-09-04,35.0,37.0,40.69238597421606,47.02962546186753,47.0,45.0,37.0,36.0,45.0,41.0,44.20362358188595,31.0,35.0,42.0,33.0,45.0,45.0,46.0,40.0,37.0,37.0,40.0,38.80876152795141,32.0,34.0
1987-09-05,33.0,38.0,36.05186154470742,40.0166239870595,40.0,39.0,43.0,39.0,38.0,37.0,42.412012349751585,35.0,35.0,37.0,32.0,40.0,44.0,37.0,35.0,43.0,35.0,43.0,33.70801502396138,32.0,37.20934751490168
1987-09-06,35.0,46.0,37.90807131651088,46.02776810832353,46.0,44.0,43.0,33.0,41.0,40.0,43.30781796581877,33.0,34.0,39.0,34.0,45.0,42.0,40.0,34.0,39.0,32.0,42.0,32.68786572316337,33.0,31.52439357133119
1987-09-07,38.0,39.0,43.47670063192124,44.02405340123552,44.0,47.0,47.0,36.0,47.0,38.0,45.099429197953135,37.0,40.0,45.0,38.0,43.0,43.0,39.0,46.0,49.0,36.0,48.0,44.92965733273945,34.0,34.366870543116434
1987-09-08,37.0,47.0,39.764281088314334,46.02776810832353,46.0,46.0,46.0,38.0,46.0,42.0,46.8910404300875,33.0,39.0,41.0,36.0,42.0,44.0,44.0,40.0,41.0,41.0,45.0,38.80876152795141,34.0,31.0
1987-09-09,38.0,40.0,37.90807131651088,48.031482815411536,48.0,49.0,47.40971224907696,33.0,48.0,45.0,44.20362358188595,35.0,38.0,39.0,37.0,45.0,45.0,46.0,40.0,41.0,35.0,44.0,38.80876152795141,37.0,31.52439357133119
1987-09-10,39.0,43.0,38.8361762024126,46.02776810832353,46.0,48.0,47.0,37.0,48.0,41.0,44.20362358188595,33.0,41.0,40.0,39.0,47.0,46.0,45.0,40.0,44.0,36.0,45.0,38.80876152795141,37.0,31.0
1987-09-11,38.0,39.0,42.548595746019515,45.025910754779524,45.0,43.0,52.0,32.0,48.0,40.0,45.99523481402032,51.0,40.0,44.0,36.0,43.0,49.0,42.0,40.0,49.0,40.0,45.0,38.80876152795141,31.0,33.0
1987-09-12,39.0,42.0,38.8361762024126,46.02776810832353,46.0,44.0,49.0,33.0,47.0,38.0,51.37006851042342,36.0,36.0,40.0,37.0,45.0,49.0,42.0,38.0,50.0,36.0,52.0,36.7684629263554,31.0,31.52439357133119
1987-09-13,40.0,47.0,43.47670063192124,50.03519752249954,50.0,47.0,52.0,35.0,50.0,45.0,51.37006851042342,41.0,42.0,45.0,39.0,52.96724290044342,54.0,49.0,43.0,48.0,37.0,52.0,41.869209430345435,34.0,33.41937821918802
1987-09-14,39.0,43.0,39.764281088314334,58.05005635085157,58.0,51.0,45.0,35.0,45.0,52.0,48.68265166222187,40.0,45.0,41.0,36.0,39.0,55.0,58.0,40.0,49.0,40.0,49.0,38.80876152795141,33.0,34.0
1987-09-15,41.0,45.0,41.62049086011778,55.04448429021956,55.0,52.0,32.0,37.0,48.0,46.0,60.0,42.0,46.0,43.0,37.0,34.0,50.0,55.0,40.0,40.0,38.0,47.0,38.80876152795141,42.0,40.0
1987-09-16,38.0,32.0,40.69238597421606,40.0166239870595,40.0,41.0,44.39479503780591,40.0,45.0,39.0,44.0,38.0,39.0,42.0,27.0,43.0,41.0,42.0,38.0,33.0,26.46545202653171,35.0,36.7684629263554,37.0,37.0
1987-09-17,30.0,26.0,28.627022457493606,33.00362251225148,33.0,32.0,32.33512619272172,20.0,33.0,29.0,36.0,18.0,27.0,29.0,25.0,30.0,31.0,30.0,28.0,32.0,25.0,32.0,26.566969918375328,20.0,23.0
1987-09-18,26.0,33.0,28.627022457493606,37.0110519264275,37.0,34.0,31.3301537889647,24.0,32.0,30.0,35.0,27.0,23.0,29.0,25.0,33.0,32.0,31.0,28.0,33.0,24.0,38.0,26.566969918375328,23.0,23.0
1987-09-19,27.0,40.0,33.26754688700224,39.0147666335155,39.0,40.0,30.0,29.0,42.0,34.0,36.1413730372813,33.0,30.0,34.0,27.0,35.422135095672694,35.0,37.0,32.0,35.0,20.0,40.0,30.647567121567356,28.0,27.734424275617528
1987-09-20,34.0,40.0,34.19565177290397,41.01848134060351,41.0,42.0,43.0,30.0,44.0,38.0,41.5162067336844,33.0,32.0,35.0,34.0,37.268988548806455,37.0,41.0,31.0,40.0,34.0,41.0,29.62741782076935,29.0,28.681916599545943
1987-09-21,35.0,41.0,34.19565177290397,42.02033869414751,42.0,43.0,43.0,30.0,48.0,38.0,43.0,27.0,33.0,35.0,33.0,30.0,38.0,38.0,34.0,42.0,35.0,43.0,32.68786572316337,29.0,31.0
1987-09-22,36.0,45.0,36.97996643060915,45.025910754779524,45.0,46.0,48.0,35.0,50.0,38.0,42.0,32.0,36.0,38.0,35.0,42.0,41.0,39.0,36.0,44.0,35.0,43.0,34.72816432475938,32.0,37.0
1987-09-23,39.0,45.0,38.8361762024126,47.02962546186753,47.0,47.0,50.0,36.0,52.0,40.0,44.0,38.0,36.0,40.0,38.0,45.0,48.0,43.0,40.0,48.0,39.0,49.0,38.80876152795141,35.0,34.366870543116434
1987-09-24,40.0,48.0,39.764281088314334,45.025910754779524,45.0,49.0,51.0,38.0,52.0,42.0,44.0,35.0,37.0,41.0,35.0,48.0,48.0,43.0,39.0,46.0,39.0,49.0,37.78861222715341,35.0,40.0
1987-09-25,39.0,48.0,39.764281088314334,48.031482815411536,48.0,50.0,45.39976744156293,35.0,46.0,42.0,45.0,66.0,38.0,41.0,39.0,47.0,52.0,43.0,38.0,46.0,39.0,45.0,36.7684629263554,41.0,41.0
1987-09-26,40.0,45.0,37.90807131651088,44.02405340123552,44.0,49.0,45.0,33.0,45.0,51.0,46.8910404300875,45.0,36.0,39.0,37.0,55.0,49.0,41.0,39.0,42.0,36.0,43.0,37.78861222715341,34.0,31.52439357133119
1987-09-27,27.0,29.0,26.77081268569015,33.00362251225148,33.0,33.0,28.0,34.0,34.0,29.0,33.45395618907975,21.0,24.0,27.0,25.0,32.0,31.0,30.0,27.0,26.0,30.0,28.0,25.54682061757732,23.0,32.471885895259604
1987-09-28,25.0,29.0,27.698917571591878,33.00362251225148,33.0,30.0,33.34009859647873,23.0,34.0,27.0,29.0,22.0,23.0,28.0,24.0,31.0,28.0,28.0,28.0,32.0,24.0,33.0,26.566969918375328,22.0,24.0
1987-09-29,25.0,34.0,30.48323222929706,36.009194572883494,36.0,34.0,39.36993301902083,25.0,40.0,30.0,30.0,25.0,26.0,31.0,25.0,33.0,29.0,31.0,28.0,33.0,26.0,36.0,26.566969918375328,23.0,27.0
1987-09-30,28.0,41.0,33.26754688700224,37.0110519264275,37.0,39.0,41.379877826534866,30.0,42.0,33.0,33.0,27.0,29.0,34.0,28.0,35.0,37.0,34.0,29.0,35.0,31.0,41.0,27.587119219173335,27.0,33.0
1987-10-01,31.0,41.0,31.411337115198787,38.012909279971495,38.0,39.0,44.39479503780591,30.0,45.0,34.0,47.0,37.0,30.0,32.0,32.0,33.0,35.0,34.0,34.0,40.0,35.0,41.0,32.68786572316337,26.0,28.0
1987-10-02,28.0,41.0,31.411337115198787,40.0166239870595,40.0,42.0,31.0,30.0,42.0,32.0,31.0,33.0,26.0,32.0,30.0,35.0,37.0,33.0,31.0,40.0,33.0,42.0,29.62741782076935,28.0,31.0
1987-10-03,29.0,41.0,32.339442001100515,42.02033869414751,42.0,39.0,43.0,31.0,40.0,35.0,46.8910404300875,34.0,28.0,33.0,30.0,39.0,41.0,37.0,31.0,40.0,31.0,45.0,29.62741782076935,27.0,29.629408923474358
1987-10-04,32.0,48.0,47.18912017552815,52.038912229587545,52.0,53.0,48.0,48.0,48.0,36.0,63.0,50.0,39.0,49.0,33.0,50.0,47.0,53.0,37.0,44.0,30.0,45.0,35.748313625557394,32.0,45.73677843025743
1987-10-05,32.0,33.0,31.411337115198787,39.0147666335155,39.0,46.0,39.0,26.0,43.0,36.0,32.0,24.0,31.0,32.0,35.0,42.0,39.0,39.0,31.0,37.0,32.0,37.0,29.62741782076935,26.0,24.89194730383228
1987-10-06,29.0,36.0,30.48323222929706,38.012909279971495,38.0,38.0,39.0,26.0,38.0,32.0,35.0,25.0,26.0,31.0,30.0,34.0,35.0,30.0,29.0,36.0,33.0,38.0,27.587119219173335,23.0,28.0
1987-10-07,28.0,35.0,29.555127343395334,38.012909279971495,38.0,36.0,39.0,26.0,37.0,31.0,34.0,28.0,27.0,30.0,30.0,38.0,39.0,32.0,29.0,40.0,30.0,41.0,27.587119219173335,26.0,27.0
1987-10-08,31.0,36.0,36.05186154470742,43.022196047691516,43.0,50.0,46.0,28.0,36.0,34.0,34.0,29.0,35.0,37.0,28.0,42.0,40.0,38.0,29.0,39.0,25.0,39.0,27.587119219173335,26.0,29.0
1987-10-09,39.0,34.0,37.90807131651088,44.02405340123552,44.0,46.0,33.34009859647873,30.0,34.0,40.0,40.0,33.0,36.0,39.0,34.0,41.0,40.0,40.0,30.0,40.0,26.0,41.0,28.607268519971342,33.0,31.0
1987-10-10,26.0,23.0,24.914602913886696,36.009194572883494,36.0,30.0,29.0,15.0,28.0,28.0,38.82878988548285,13.0,22.0,25.0,21.0,30.0,34.0,27.0,26.0,32.0,25.0,30.0,24.526671316779314,28.0,14.469531740619706
