DateTime,jck_af,pal_af,rir_af,grs_af,isl_af,amf_af,min_af,hen_af
7/4/2012,832480.88,1112455.75,77889.86,15215.75,122944.82,770741.5,91224.43,87991.04
7/5/2012,831199.44,1102065.13,77811.82,15212.75,122481.88,749975.13,92388.14,87858.4
7/6/2012,829669.13,1091620.38,77734.63,15212.75,121788.72,730540.06,92744.67,87858.4
7/7/2012,828138.81,1080966,77626.48,15209.59,120799.23,712552.81,92744.67,87858.4
7/8/2012,826621,1069198.75,77548.62,15206.58,120193.03,698272.25,92388.14,87593.52
7/9/2012,825090.69,1058014.88,77455.86,15209.59,119216.38,682341.94,91457.2,87792.05
7/10/2012,823560.38,1046497.5,77302.17,15209.59,118023,666748.75,90294.2,87066.25
7/11/2012,821014.31,1034229.63,77224.63,15203.43,116330.31,648159,90294.2,87527.48
7/12/2012,818991.56,1022159.38,77117.2,15203.43,116038.06,632435,89243.84,86935.01
7/13/2012,817474.44,1009788.69,76978.46,15203.43,114373.72,614817.5,88892.56,86803.86
7/14/2012,815957.38,997575.38,77039.93,15221.9,114159.94,602876.63,89357.38,86935.01
7/15/2012,814958.31,985792.19,76963.5,15228.07,113159.47,586351.88,91224.43,86476.91
7/16/2012,812676.56,974000.63,76902.09,15228.07,112239.97,573437,92623.78,86672.91
7/17/2012,810912.75,961567.5,76840.73,15215.75,111427.84,571526.56,93207.21,86607.55
7/18/2012,808384.31,948454.38,76779.34,15209.59,110183.16,564801.69,93319.45,86411.7
7/19/2012,805855.81,935243.81,76641.97,15206.58,108878.59,559811.56,92038.64,86216.2
7/20/2012,803327.38,921518.88,76580.81,15203.43,107805.03,555424.56,90529.97,86216.2
7/21/2012,800811.25,907853.81,76474.27,15197.29,106387.77,547914.56,89357.38,86216.2
7/22/2012,798023.75,893731.69,76321.77,15194.28,105406.8,543527.5,88430.27,85761.98
7/23/2012,795757.94,880037.94,76214.84,15194.28,104229.48,535348.31,88084.61,85761.98
7/24/2012,792745.38,866148.81,76096.86,15191.13,103065.2,528899.44,88430.27,85565.3
7/25/2012,790234.94,851959.56,76008.27,15188.14,101779.3,523733.81,89357.38,85368.99
7/26/2012,786977.44,837609.94,75890.27,15188.14,100574.23,516385.53,89124.66,85238.43
7/27/2012,783964.94,822955.19,75728.7,15184.99,99319.29,509910.28,89471.05,85173.23
7/28/2012,780462.56,808213.31,75611.15,15178.94,98066.44,507800.38,89011.42,84783.04
7/29/2012,777450,793606.63,75493.77,15178.94,96913.84,503216.81,88661.16,84977.91
7/30/2012,774694.63,778654.06,75347.28,15172.66,95908.34,498087.66,88084.61,85042.96
7/31/2012,770936.81,764834.25,75230.3,15172.66,94649.14,491198.59,88317.8,84523.81
8/1/2012,768189.06,751402.44,75099.34,15169.46,93470.08,481965.81,87613.05,84394.54
8/2/2012,764456.5,737615.13,74939.46,15172.66,92177.09,473301.19,87378.26,84847.95
8/3/2012,760967.13,723613.44,74779.19,15166.4,90778.6,464878.97,87727.79,84072.23
8/4/2012,757733,709752.81,74677.94,15163.2,89897.82,457302.53,88317.8,83943.66
8/5/2012,754243.63,695480.06,74547.93,15163.2,88717.54,444284.88,87848.46,83622.98
8/6/2012,750766.38,681272.88,74388.49,15163.2,87430.95,438620.66,88317.8,83686.99
8/7/2012,747520.13,667127.31,74287.77,15163.2,86523.82,429992.19,88779.61,83751.06
8/8/2012,744059.06,652716.25,74143.63,15166.4,85131.16,417381.31,88779.61,83495.09
8/9/2012,740836.31,638141.31,74043.23,15166.4,83777.09,406881.47,88892.56,83622.98
8/10/2012,738120.5,623568.56,73885.61,15169.46,82626.44,394034.06,89471.05,83879.44
8/11/2012,734909.75,609333.94,73799.59,15169.46,81610.5,384261.25,89590.69,83751.06
8/12/2012,731445.56,595011.25,73641.75,15169.46,80372.41,371563.16,90173.73,83751.06
8/13/2012,727981.44,580060.13,73542.04,15169.46,79324.95,361451.16,91105.52,83686.99
8/14/2012,724034.44,565176.88,73385.48,15166.4,78121.53,350466,91570.84,83559.01
8/15/2012,720828.5,550271.75,73019.54,15169.46,76824.37,341202.84,91804.49,83303.61
8/16/2012,717386.75,532644.63,72476.08,15163.2,75602.43,330868.53,91924.31,83239.88
8/17/2012,713944.94,517380.41,71936.74,15166.4,74455.49,325016.78,91570.84,83112.58
8/18/2012,710011.5,502553.56,71372.49,15160.14,73256.19,320613.47,89704.67,83112.58
8/19/2012,706581.75,487652.38,70841.99,15160.14,72116.81,313545,88084.61,83049
8/20/2012,703379.88,472511.34,70340.77,15156.93,70834.91,312381.59,87258.23,82858.46
8/21/2012,699950.06,460299.66,69751.58,15160.14,69786.59,306730.75,87144.01,82921.9
8/22/2012,696511.94,448218.47,69210.7,15156.93,68698.68,300193.5,87378.26,82921.9
8/23/2012,692857.31,435425.28,68645.07,15156.93,67529.2,292271.22,87848,82921.9
8/24/2012,689202.69,422863.5,68055.44,15150.67,66280.44,282251.84,88548,82921.9
8/25/2012,685786.13,410478.84,67542.33,15147.63,65104.64,277332.25,89704,82921.9
8/26/2012,682131.56,398004.38,66978.64,15153.88,64138.8,267183.97,91570,82921.9
8/27/2012,678476.94,385600.25,66528.91,15147.63,62804.99,263907.66,91457.2,82476.98
8/28/2012,674572.31,372971.19,66028.18,15147.63,61771.77,257979.13,91224.43,82542.02
8/29/2012,671165.38,360581.16,65518.19,15144.42,60849.49,251842.56,90642.55,82542.02
8/30/2012,667771.25,348696.88,64984.95,15144.42,60029.23,246122.03,90409.18,82346.95
8/31/2012,664625.5,336950.38,64538.63,15147.63,59578.33,235891.31,89938.89,82605.21
9/1/2012,662449.5,325761.94,64114.22,15172.66,59130.75,231864.77,90173.73,82605.21
9/2/2012,659303.75,314788.06,63651.58,15169.46,58378.77,229348.19,90173.73,82795.08
9/3/2012,655424.75,303150.28,63165.98,15166.4,57767.87,225925.63,90642.55,83176.21
9/4/2012,652030.63,292637.22,62630.77,15163.2,57075.18,221336.83,90873.74,82985.47
9/5/2012,648400,283363.53,62152.96,15166.4,56731.93,220114.48,91105.52,82731.74
9/6/2012,645277.63,275228.84,61632.08,15163.2,56519.49,215176.27,91105.52,82858.46
9/7/2012,641908.75,266867.53,61127.79,15160.14,56434.35,212682.7,91105.52,82731.74
9/8/2012,638305.06,258398.56,60627.02,15160.14,56390.75,208771.23,91224.43,82668.45
9/9/2012,634936.19,250043.19,60130.35,15160.14,56305.8,203833,91224.43,82411.98
9/10/2012,631332.56,241884.67,59611.18,15100.85,56264.39,198279.17,90873.74,82605.21
9/11/2012,627963.63,235591.94,59107.97,14985.99,56220.92,193101.88,90642.55,82668.45
9/12/2012,624594.75,230030.23,58620.46,14872,56136.23,191078.02,90760.86,82346.95
9/13/2012,621010.75,225198.64,58137.55,14754.98,56264.39,186747.92,90992.35,82346.95
9/14/2012,617673.13,220929.66,57644.76,14642.09,56349.28,182439.39,90992.35,82411.98
9/15/2012,613845.38,216738.03,57156.77,14530.05,56094.95,178610.38,90294.2,82152.43
9/16/2012,610497.75,212481.47,56634.22,14415.72,56519.49,173294.8,88892.56,82411.98
9/17/2012,606918.06,208308.5,56202.1,14302.29,56604.75,169691.02,87848.46,82282.05
9/18/2012,603338.38,204214.13,55723.63,14192.86,56690.21,165321.42,86677.48,82346.95
9/19/2012,600238.38,200132.09,55274.11,14081.18,56775.74,161288.28,85398.8,82411.98
9/20/2012,597145.94,196131.66,54802.94,13973.44,56775.74,158006.05,84000.91,82476.98
9/21/2012,593833.5,191751.47,54360.91,13863.48,56861.45,155630.75,82518.09,82346.95
9/22/2012,590034.56,187234.8,53883.91,13754.4,56903.3,153082.7,80823.82,82346.95
9/23/2012,586710.56,182899.2,53435.63,13651.97,56989.14,147986.61,78456.09,82217.22
9/24/2012,584104.56,179017.64,52990.48,13537.51,57420.45,147425.19,76541.39,82346.95
9/25/2012,581973.5,174801.11,52572.77,13426.99,57636.28,146863.75,74742.58,82605.21
9/26/2012,580780.56,170145.02,52146.89,13317.54,57636.28,145656.41,73040.38,82731.74
9/27/2012,580074.06,165937.66,51728.16,13202.94,57723.29,145656.41,71268.82,82605.21
9/28/2012,579599.19,161261.08,51265.03,13092.25,58027.67,145283.95,69514.72,82542.02
9/29/2012,579599.19,156118.3,50806.05,12985.53,57855.08,144952.88,67089.04,82731.74
9/30/2012,579599.19,150566.61,50350.63,12876.66,57897.66,144414.89,64456.05,82542.02
10/1/2012,579355.94,145551.53,49911.95,12768.7,58072.54,144083.81,61931.91,82605.21
10/2/2012,579355.94,140770.58,49452.86,12664.62,58115.28,139697.13,59341.54,82542.02
10/3/2012,579124.31,136081.8,49206.48,12549.93,57985,139531.59,55894.71,82605.21
10/4/2012,578881.13,132467.52,48891.44,12444.72,58115.28,139697.13,53104.17,82541.1
10/5/2012,578174.56,129608.42,48659.13,12337.63,58072.54,139531.59,50944.8,82476.98
10/6/2012,577931.38,126667.01,48405.43,12231.48,58160.15,138993.59,49140.83,82023
10/7/2012,577699.75,123392.58,48175.48,12121.88,58247.9,138455.61,47345.86,82152.43
10/8/2012,577699.75,120132.6,47912.63,12013.35,58290.76,137586.55,45547.69,81958.27
10/9/2012,577456.5,117493.28,47673.86,11902.67,58423.84,137586.55,44083.89,82217.22
10/10/2012,577456.5,115177.34,47424.79,11856.53,58512.05,137586.55,42902.45,82282.05
10/11/2012,577456.5,112903.94,47222.51,11856.53,58866.07,138662.53,41743.91,82411.98
10/12/2012,577456.5,110737.05,47255.96,11859.34,59355.23,145821.94,40474.82,82411.98
10/13/2012,577456.5,108491,47312.55,11859.34,59804.44,151268.84,35488.99,82411.98
10/14/2012,577224.88,106411.72,47368.63,11862.31,60301.39,158006.05,31024.24,82379.47
10/15/2012,577456.5,104430.41,47379.66,11868.08,60894.27,164009.06,26938.13,82346.95
10/16/2012,578053,103424.78,47481.57,11899.85,61585.75,169510.83,23892.66,82444.49
10/17/2012,578649.44,102545.75,47515.21,11894.05,61958.37,179781.61,22564.02,82542.02
10/18/2012,578649.44,101671.4,47583.13,11896.88,62427.28,189524.83,22056.44,82476.98
10/19/2012,578649.44,100636.41,47651.2,11902.67,62994.7,198279.17,21665.33,82476.98
10/20/2012,579355.94,99495.66,47673.86,11905.65,63422.48,206717.7,21257.81,82411.98
10/21/2012,579355.94,98258.61,47707.69,11905.65,64092.05,217229.78,20940.9,82476.98
10/22/2012,580305.69,97754.47,47844.18,11928.87,65007.43,226781.27,20839.68,82498.66
10/23/2012,581023.75,97420.7,47866.98,11934.68,65542.8,236746.95,20733.94,82520.34
10/24/2012,581498.63,96649.15,47958.26,11934.68,66085.04,247422.16,20733.94,82542.02
10/25/2012,581498.63,95934.24,48037.99,11946.31,66777.66,257719.09,20733.94,82605.24
10/26/2012,581730.25,94726.8,48095.52,11954.97,67479.98,268509.06,20733.94,82668.45
10/27/2012,581973.5,93590.02,48164.27,11963.78,67986.13,278241.31,20733.94,82826.96
10/28/2012,583154.88,93234.74,48244.34,11984.12,68801.41,289738.22,20839.68,82985.47
10/29/2012,583629.75,93165.88,48313.31,11989.96,68957.13,300913.69,20940.9,82985.47
10/30/2012,584336.25,94583.48,48393.63,11995.81,70202.5,312381.59,21149.92,83049
10/31/2012,584811.13,95810.13,48451.58,11998.65,70783.3,323800.06,21361.06,83176.21
11/1/2012,585054.31,97643.13,48543.38,12004.51,71418.27,335040.09,21469.99,83367.39
11/2/2012,585054.31,100521.68,48555.22,12004.51,71473.03,345953.19,21665.33,83367.39
11/3/2012,585285.94,103660.91,48612.83,12007.5,72493.74,356225.78,21761.24,83622.98
11/4/2012,585529.19,106898.05,48659.13,12007.5,73037.58,366323.63,21862.42,83622.98
11/5/2012,585529.19,110172.03,48428.5,12013.35,73639.08,377234.16,21862.42,83686.99
11/6/2012,586004.06,113549.4,47798.66,12019.2,74130.59,386110.5,21959.23,83751.06
11/7/2012,585760.81,116893.66,47152.82,12027.91,74619.74,395115.28,21959.23,83686.99
11/8/2012,585760.81,120269.59,46521.07,12033.78,75382.36,404719.03,21862.42,83793.96
11/9/2012,586004.06,124166.96,45851.86,12042.5,75933.7,413050.75,21959.23,83900.94
11/10/2012,586478.94,128055.44,45226.46,12045.5,76489.13,425545.19,21761.24,84007.91
11/11/2012,586004.06,131364.58,44596.48,12042.5,76936.38,434439.16,21565.06,84007.91
11/12/2012,586235.69,134387.34,43962.14,12048.37,77386.33,443665,21665.33,84072.23
11/13/2012,586235.69,137604.23,43359.19,12054.23,77952.31,453514.34,21761.24,84136.59
11/14/2012,586710.56,140965.3,42764.46,12065.99,78578.41,462537.16,21761.24,84072.23
11/15/2012,586710.56,144542.66,42175.44,12069,79037.88,472386.5,21862.42,84201.01
11/16/2012,586710.56,147935.55,41594.76,12071.86,79556.61,480758.44,21959.23,84201.01
11/17/2012,586710.56,151548.95,41052.89,12077.75,80255.4,489138.97,21959.23,84265.47
11/18/2012,587660.25,156189.09,40460.24,12086.65,81017.95,500147.28,21959.23,84718.18
11/19/2012,588135.13,160526.89,40320.42,12089.52,81610.5,507800.38,21959.23,84783.04
11/20/2012,588378.38,164037.06,40438.7,12098.43,82447.46,519077.47,22056.44,84864.3
11/21/2012,589316.5,167528.67,40535.3,12113.1,83168.72,524606.88,22056.44,84945.56
11/22/2012,589559.75,170955.45,40610,12115.97,83533.23,536612.38,22158.99,85026.81
11/23/2012,589316.5,174316.97,40682.08,12118.99,84081.37,545386.44,22564.02,85108.07
11/24/2012,590034.56,177462.03,40794.93,12136.72,84696.41,553863.06,22663.93,85238.43
11/25/2012,591459.19,181450.66,40918.7,12172.24,85255.28,561075.63,22663.93,85499.85
11/26/2012,591690.81,185237.45,41011.48,12175.14,85803.7,571220.88,22976.45,85630.81
11/27/2012,591690.81,188429.69,41073.63,12178.18,86341.8,580238.31,23288.13,85630.81
11/28/2012,591690.81,191599.09,41177.44,12184.11,86886.15,588262.31,23500,85565.3
11/29/2012,592165.69,195131.78,41239.83,12195.26,87368.57,596592,23595,85696.37
11/30/2012,593358.63,198813.2,41354.23,12220.35,88287.65,605861.88,23791,85956.36
12/1/2012,594308.38,202940.73,41531.82,12234.2,88841.23,615445.94,24091,86642.95
12/2/2012,595721.38,207076.64,41689.08,12250.93,89897.82,624008.81,24698,87329.54
12/3/2012,595964.56,211447.69,41889.22,12253.78,90526.09,634145.94,25004.1,87000.6
12/4/2012,597145.94,215309.94,42027.15,12275.99,91093.71,642700.44,25726.56,87263.59
12/5/2012,599520.25,219776.09,42175.44,12306.84,91792.7,653291.69,26021.81,87527.48
12/6/2012,600238.38,224182.73,42377.91,12315.18,92048.84,661846.19,26325.37,87792.05
12/7/2012,600948.06,228277.59,42560.38,12326.41,92305.61,669951.69,26325.37,87593.52
12/8/2012,601659.31,232285.25,42613.87,12329.14,92434.2,680909.06,26325.37,87924.7
12/9/2012,601659.31,235007.81,42678.44,12329.14,92629.16,688326.38,26627.49,87924.7
12/10/2012,601659.31,237868.05,42753.43,12343.25,92950.7,698609.44,26627.49,87991.04
12/11/2012,602615.5,240759.38,42850.05,12354.51,93276.52,707051.88,27039.09,88390.37
12/12/2012,603338.38,243689.61,42914.74,12362.88,93470.08,718053.75,27349.4,88257.13
12/13/2012,603816.44,246576.97,43012.25,12371.39,93663.94,727571.31,27660.48,88724.55
12/14/2012,604049.69,249422.95,43109.41,12382.66,93925.2,733858.06,27660.48,88390.37
12/15/2012,604049.69,252535.14,43185.11,12391.05,94187.2,744761.06,28056.49,88523.91
12/16/2012,604294.56,255767.3,43272.06,12408,94517.45,751143.81,28056.49,88590.8
12/17/2012,604772.63,259201.86,43381,12422.07,94713.48,758695.19,28056.49,88858.6
12/18/2012,606206.81,261785.09,43391.62,12424.96,94913.15,771910.13,28354.71,89060.01
12/19/2012,606673.19,264070,43424.65,12424.96,94913.15,779619.5,28354.71,88791.5
12/20/2012,606918.06,266124.91,43446.49,12427.72,95174.77,788582.75,28965.79,89060.01
12/21/2012,606918.06,267863.28,43533.97,12433.38,95242.72,794946.81,28965.79,88925.66
12/22/2012,607151.25,269947.72,43599.7,12441.94,95508.38,803192,29380.46,88791.5
12/23/2012,608107.38,272849.16,43676.21,12450.38,95774.8,811437.19,29380.46,88925.66
12/24/2012,609308.38,275692.19,43752.91,12464.63,95839.91,819682.38,29380.46,89127.5
12/25/2012,609541.63,278328.5,43830.27,12470.17,96107.25,827927.56,29687.77,89195.05
12/26/2012,610019.69,280755.94,43918.52,12478.76,96175.86,836172.75,29687.77,89398.1
12/27/2012,610497.75,283285.75,43995.6,12481.53,96309.95,844417.88,29992.89,89465.85
12/28/2012,610742.63,285916.81,44084.18,12487.21,96444.13,852663.06,29992.89,89465.85
12/29/2012,610975.81,288244.56,44139.4,12492.91,96578.6,860908.25,30296.13,89533.66
12/30/2012,611220.69,290516,44216.86,12495.81,96644.27,869153.44,30296.13,89398.1
12/31/2012,611453.88,292473.41,44261.36,12495.81,96709.87,877398.63,30708.62,89533.66
1/1/2013,611698.75,294528.41,44361.92,12498.6,96913.84,885643.81,31024.24,89601.51
1/2/2013,611698.75,296763.97,44428.89,12504.28,96979.73,893889,31024.24,89601.51
1/3/2013,611931.94,298599.81,44495.43,12507.21,97048.97,901876.81,31337.9,89669.41
1/4/2013,611931.94,300278.53,44540.21,12509.98,97250.25,908190.13,31337.9,89669.41
1/5/2013,612176.81,302132.16,44596.48,12515.68,97250.25,914503.5,31758.65,89737.48
1/6/2013,612176.81,303830.72,44686.27,12521.39,97250.25,921217.69,31758.65,89737.48
1/7/2013,612643.38,306049.16,44719.75,12530.01,97455.27,927531.06,31758.65,89737.48
1/8/2013,613121.88,308718.41,44809.79,12544.22,97591.14,935147.13,32066.46,89601.51
1/9/2013,613121.88,311585.34,44877.44,12549.93,97999.81,943693.5,32372.25,90214.73
1/10/2013,613600.31,314387.41,44944.95,12569.87,98339.98,949364.38,32680.91,90214.73
1/11/2013,614323.88,316807.44,45023.38,12575.6,98339.98,958025.44,32680.91,90214.73
1/12/2013,614323.88,318839.41,45102,12578.53,98339.98,966274,33100.5,90283.1
1/13/2013,614557.25,320640.34,45181.25,12578.53,98470.18,973594.63,33421.32,90283.1
1/14/2013,614557.25,322036.78,45237.49,12578.53,98470.18,980967.88,33740.02,90487.23
1/15/2013,614802.31,323685.88,45294.4,12581.33,98470.18,987621.63,33740.02,90420
1/16/2013,614802.31,325761.94,45373.44,12584.26,98533.77,993430.38,34144.21,90420
1/17/2013,614802.31,327687.97,45441.54,12590,98731.2,1000506.56,34144.21,90420
1/18/2013,614323.88,329365.97,45520.89,12595.74,98794.95,1007582.69,34453.05,90621.95
1/19/2013,615035.75,331308.94,45566.45,12598.53,98861.91,1012863.44,34453.05,90283.1
1/20/2013,615280.81,333263.38,45623.16,12601.46,98861.91,1018672.19,34453.05,90487.23
1/21/2013,615514.19,335229.31,45680.51,12604.27,99123.95,1024413,34453.05,90487.23
1/22/2013,615514.19,337122.84,45749.07,12607.21,99123.95,1030394.38,34759.6,90487.23
1/23/2013,615280.81,339111.56,45749.07,12612.81,99319.29,1037680.75,34759.6,90351.52
1/24/2013,615759.25,341197.41,45851.86,12624.3,99319.29,1044967.13,34453.05,90420
1/25/2013,615992.69,343737.75,45908.93,12630.05,99518.28,1053232.25,34453.05,90487.23
1/26/2013,616471.13,346474.63,46012.63,12644.51,99846.41,1059539.88,34453.05,90554.62
1/27/2013,617428.06,349499.09,46127.81,12664.62,100243.6,1066935,34453.05,90689.34
1/28/2013,617428.06,352013.5,46208.36,12676.15,100441.14,1074808,34453.05,90756.88
1/29/2013,617673.13,354541.34,46300.84,12684.74,100509.32,1085066.88,34144.21,90959.59
1/30/2013,617906.56,357022.25,46370.38,12696.3,100642.38,1096775.38,34144.21,91094.91
1/31/2013,618151.63,359389.47,46439.98,12707.86,100775.63,1104692.63,34144.21,90824.37
2/1/2013,618618.38,361776.78,46497.79,12713.66,100775.63,1114059.38,34144.21,91094.91
2/2/2013,618618.38,364175.94,46578.98,12716.62,100840.71,1121713.75,34144.21,90959.59
2/3/2013,618618.38,366332.69,46648.89,12722.41,100974.32,1130446.25,34144.21,90959.59
2/4/2013,618863.44,368417.66,46695.58,12725.23,100974.32,1140557.63,34144.21,91027.23
2/5/2013,619096.88,370685.41,46765.66,12734.01,101176.52,1148715.75,34144.21,91094.91
2/6/2013,619096.88,372880.72,46859.31,12734.01,101176.52,1157448.25,34144.21,90959.59
2/7/2013,619341.94,375002.97,46917.64,12739.8,101376.01,1166126.63,33740.02,91027.23
2/8/2013,619341.94,376954.31,47000.09,12745.61,101444.71,1175078.88,33740.02,91230.54
2/9/2013,619341.94,379187.16,47047.12,12748.43,101510.23,1183442.13,33740.02,91162.75
2/10/2013,619575.31,381252.75,47000.09,12748.43,101444.71,1192276.5,33740.02,91027.23
2/11/2013,619341.94,383241.25,46660.83,12751.42,101444.71,1199226.25,33740.02,91094.91
2/12/2013,619341.94,385235.47,45851.86,12757.09,101710.26,1208649.63,33740.02,91027.23
2/13/2013,619575.31,387611.41,45464.3,12768.7,101710.26,1218542,33740.02,91162.75
2/14/2013,619575.31,389906.94,45543.64,12771.68,101845.02,1225158.63,33740.02,91094.91
2/15/2013,619820.38,392306.97,45623.16,12774.52,101979.86,1234181.38,33740.02,91298.38
2/16/2013,619575.31,394539.78,45703.33,12780.35,102250.06,1242722.88,33740.02,91094.91
2/17/2013,620053.81,396780.5,45749.07,12791.98,102184.07,1249339.5,33740.02,91027.23
2/18/2013,620053.81,399038.34,45840.68,12791.98,102250.06,1259445,33740.02,91027.23
2/19/2013,620053.81,401095.81,45897.74,12800.79,102521.09,1265990.25,33740.02,90891.9
2/20/2013,620053.81,403132.03,45977.84,12803.65,102521.09,1276782,33740.02,90959.59
2/21/2013,620053.81,405357,46058.68,12806.63,102656.83,1284998.38,33740.02,91094.91
2/22/2013,620298.88,407506.56,46139.05,12815.31,102998.69,1294318.38,33740.02,90891.9
2/23/2013,621010.75,409843.88,46208.36,12829.83,103135.16,1304496.88,34144.21,91230.54
2/24/2013,621010.75,411929.03,46277.71,12826.99,103201.77,1311241.63,34144.21,91027.23
2/25/2013,621010.75,413926.59,46358.47,12835.68,103405.13,1319044.13,34144.21,90891.9
2/26/2013,621010.75,416121.59,46428.11,12838.67,103405.13,1328410.5,34144.21,90959.59
2/27/2013,621255.81,418234.09,46509.13,12841.52,103612.2,1336278.25,34144.21,90756.88
2/28/2013,621255.81,420262.25,46555.67,12850.38,103749.49,1344645.63,33740.02,90959.59
3/1/2013,621255.81,422304.88,46625.55,12853.23,103816.49,1353013,33740.02,91027.23
3/2/2013,621255.81,424635.66,46718.91,12862.08,104162.22,1360880.75,34144.21,90824.37
3/3/2013,622446.13,427259.78,46870.73,12885.53,104438.2,1368778.63,33740.02,91230.54
3/4/2013,622691.19,429617.91,46976.61,12882.53,104438.2,1377810,34144.21,90824.37
3/5/2013,622691.19,431608.38,47047.12,12888.38,104644.12,1386841.5,34144.21,90959.59
3/6/2013,622924.63,433799.5,47176.44,12906.01,104992.6,1394346.38,34144.21,91162.75
3/7/2013,623403.06,436193.75,47278.48,12908.88,105199.5,1403886.63,34144.21,91162.75
3/8/2013,623648.13,438214.69,47368.63,12914.76,105338.77,1411900.38,34453.05,91027.23
3/9/2013,623648.13,440633.28,47481.57,12914.76,105478.23,1419405.38,34144.21,91027.23
3/10/2013,623648.13,442774.91,47549.45,12917.77,105686.2,1428587.88,34144.21,90891.9
3/11/2013,623648.13,445022.72,47662.25,12920.65,105897.84,1435586.38,33740.02,90824.37
3/12/2013,623648.13,447281.94,47775.89,12923.65,105897.84,1445436.13,34144.21,90824.37
3/13/2013,623881.56,449515.09,47923.73,12926.52,106106.63,1452953,34453.05,90689.34
3/14/2013,623881.56,451929.09,48164.27,12929.54,106387.77,1460599.5,34453.05,90891.9
3/15/2013,623881.56,454452.34,48382.42,12935.44,106387.77,1468116.38,34453.05,90756.88
3/16/2013,623648.13,457177.88,48543.38,12938.31,106810.99,1478033.13,34453.05,90824.37
3/17/2013,624841.25,460299.66,48717.39,12955.99,106879.97,1483589.25,34144.21,90756.88
3/18/2013,625322.56,462869.13,48821.6,12961.9,106952.4,1487954.75,33740.02,90689.34
3/19/2013,625557.31,465453.44,48938,12959.02,107094.12,1502374,34453.05,90689.34
3/20/2013,626038.56,468244.94,49112.84,12982.49,107589.59,1507930,34759.6,90554.62
3/21/2013,627247.63,471537.53,49253.4,13006.17,107732.02,1515073.5,34453.05,90824.37
3/22/2013,627482.38,474069.78,49370.24,13012.09,107805.03,1519571.38,37463.5,90689.34
3/23/2013,627728.88,476519.38,49464.38,13012.09,107947.88,1525127.38,42277.86,90689.34
3/24/2013,627728.88,478784.44,49546.94,13015.13,108017.59,1528434.5,47557.8,90824.37
3/25/2013,627963.63,481161.69,49640.98,13018.02,108233.89,1531768.63,52347.55,90689.34
3/26/2013,627963.63,483545.94,49758.2,13023.95,108377.18,1535127.5,56326.33,90689.34
3/27/2013,627963.63,486147.5,49864.68,13023.95,108520.78,1538486.38,60843.81,90554.62
3/28/2013,627963.63,488659.47,49982.42,13026.98,108590.87,1541307.88,65224.99,90621.95
3/29/2013,628210.19,491486.53,50172.27,13032.92,108734.63,1542517.13,69184.79,90487.23
3/30/2013,628926.19,494842.59,50386.74,13038.86,108948.91,1547488.25,73491.67,90756.88
3/31/2013,628926.19,498385.13,50637.81,13041.75,109167.19,1549772.25,78345.13,90554.62
4/1/2013,629172.69,502358.84,50962.54,13047.7,109311.72,1552056.38,81617.76,90621.95
4/2/2013,629407.44,505975.75,51349.81,13047.7,109527.25,1553131.13,85749.08,90689.34
4/3/2013,629653.94,511101.94,51934.96,13053.64,109891.99,1556490,90409.18,91027.23
4/4/2013,630135.25,516778.59,52525.22,13059.58,110108.54,1562133,91924.31,91027.23
4/5/2013,631332.56,523533,53182.59,13083.39,110839.47,1569388.25,91570.84,91638.52
4/6/2013,632295.06,530893.06,53896.4,13101.28,111499.69,1577852.63,91105.52,91706.66
4/7/2013,633738.88,537623.56,54495.49,13119.19,112239.97,1584033,89938.89,91911.5
4/8/2013,634701.44,543702.81,55124.9,13119.19,112450.16,1604117,89590.69,91911.5
4/9/2013,634936.19,548660.94,55623.26,13122.1,112947.95,1596586.25,88892.56,91774.96
4/10/2013,635182.69,553201.31,56038.01,13130.99,113587.18,1597818.63,84577.74,91843.2
4/11/2013,635663.94,557674.5,56379.6,13136.98,113873.26,1598914,84577.74,91570.44
4/12/2013,636145.25,562696.44,56748.82,13142.96,114447.46,1606307.88,85398.8,91843.2
4/13/2013,637577.31,568079.13,57041.92,13169.99,114880.04,1610963.25,85398.8,91570.44
4/14/2013,638058.56,573092.19,57425.93,13172.93,115530.2,1609730.88,86213.54,91434.3
4/15/2013,638305.06,577308.38,57774.02,13182,115821.16,1616714,87258.23,91502.3
4/16/2013,639502.38,579210.56,58033.41,13184.92,116184.03,1619589.38,88084.61,91366.37
4/17/2013,639502.38,579423,58306.77,13184.92,116551.74,1611510.88,88084.61,91162.75
4/18/2013,639748.88,579744.38,58581.34,13190.93,116916.9,1609730.88,87258.23,91094.91
4/19/2013,640230.19,580376.75,58818.07,13205.89,117582.2,1610963.25,86213.54,91094.91
4/20/2013,641427.44,582189.94,59107.97,13221,117874.72,1609730.88,86910.48,91230.54
4/21/2013,641192.69,581441.31,59479.37,13227.02,118694.73,1614386.25,86213.54,91027.23
4/22/2013,642390,580801.94,59770.56,13229.96,119066.59,1621780.13,87258.23,90891.9
4/23/2013,642624.75,579743.44,60090.55,13235.98,119590.01,1612606.25,86558.41,90824.37
4/24/2013,642871.25,577726.88,60330.99,13239.08,120119.28,1610415.5,87258.23,90689.34
4/25/2013,643106.06,574672.5,60573.06,13245.11,120647.33,1605212.38,87727.79,90621.95
4/26/2013,643833.81,570373.44,60829.32,13251.13,121561.07,1600009.38,87727.79,90420
